MAE
3.966643238913726
CA3,CA5
0.5171102661596958,0.69404309252218
ID,age,age_p,error
128,1,6.250957,5.250957012176514
129,1,2.6043212,1.6043212413787842
130,3,3.416573,0.41657304763793945
131,1,1.153266,0.15326595306396484
132,1,1.0589046,0.05890464782714844
133,1,1.2264059,0.22640585899353027
134,1,2.1536527,1.1536526679992676
135,2,3.1622834,1.1622834205627441
136,1,1.7586625,0.7586624622344971
137,1,1.476583,0.47658300399780273
138,1,1.2795534,0.2795534133911133
139,1,1.182797,0.18279695510864258
140,1,1.2360702,0.2360701560974121
141,1,1.0357075,0.03570747375488281
142,2,1.7397821,0.26021790504455566
143,1,3.350204,2.3502039909362793
144,11,9.623562,1.3764381408691406
145,10,7.847778,2.152222156524658
146,9,7.979319,1.0206809043884277
147,6,6.7795796,0.7795796394348145
148,5,6.652866,1.6528658866882324
149,11,6.88859,4.111410140991211
150,9,3.4902017,5.509798288345337
151,11,6.7175045,4.282495498657227
152,6,3.184235,2.815764904022217
153,6,4.248952,1.7510480880737305
154,10,6.528645,3.4713549613952637
155,10,5.056134,4.943865776062012
156,9,6.252826,2.74717378616333
157,7,7.606343,0.6063427925109863
158,6,6.796232,0.7962322235107422
159,9,10.017269,1.0172691345214844
160,9,2.7734792,6.226520776748657
161,10,6.0296073,3.9703927040100098
162,6,5.4698896,0.5301103591918945
163,8,4.462594,3.5374059677124023
164,12,9.99432,2.0056800842285156
165,9,4.922907,4.077093124389648
166,6,4.3009014,1.6990985870361328
167,9,4.57692,4.423079967498779
168,9,3.363205,5.6367950439453125
169,6,16.260557,10.260557174682617
170,9,2.6402998,6.3597002029418945
171,9,6.809921,2.1900792121887207
172,6,3.2232356,2.776764392852783
173,13,16.411173,3.411172866821289
174,13,11.281721,1.7182788848876953
175,8,9.961508,1.961507797241211
176,10,8.149006,1.8509941101074219
177,9,6.9284625,2.071537494659424
178,7,6.0676107,0.9323892593383789
179,6,3.6321712,2.367828845977783
180,9,6.519019,2.48098087310791
181,6,8.314437,2.314436912536621
182,9,7.1548257,1.8451743125915527
183,6,3.0345383,2.9654617309570312
184,6,8.876335,2.8763351440429688
185,7,11.698328,4.698328018188477
186,7,5.9644413,1.0355587005615234
187,11,14.047384,3.047384262084961
188,6,4.6881247,1.311875343322754
189,7,8.201723,1.2017230987548828
190,8,4.7134995,3.2865004539489746
191,6,13.619032,7.61903190612793
192,6,4.8622437,1.13775634765625
193,8,3.7640605,4.2359395027160645
194,7,12.062239,5.062238693237305
195,6,5.1659613,0.8340387344360352
196,13,8.273275,4.726724624633789
197,10,3.4834068,6.5165932178497314
198,9,7.630691,1.3693089485168457
199,6,23.939066,17.93906593322754
200,11,11.214067,0.2140674591064453
201,6,1.8449521,4.15504789352417
202,10,9.70892,0.2910804748535156
203,9,8.96009,0.039910316467285156
204,6,5.139991,0.8600091934204102
205,9,10.270222,1.2702217102050781
206,6,4.8311515,1.1688485145568848
207,8,7.343377,0.6566228866577148
208,12,10.4874935,1.5125064849853516
209,13,9.77058,3.229419708251953
210,10,7.327907,2.672092914581299
211,10,23.383678,13.383678436279297
212,11,13.370848,2.370847702026367
213,7,11.017092,4.017091751098633
214,13,17.149607,4.149606704711914
215,11,13.37347,2.3734703063964844
216,9,12.91987,3.919870376586914
217,11,9.14199,1.8580102920532227
218,14,13.930082,0.06991767883300781
219,7,12.162687,5.162687301635742
220,7,6.1107054,0.8892946243286133
221,7,4.889123,2.11087703704834
222,9,8.264275,0.7357254028320312
223,11,7.2432055,3.7567944526672363
224,11,14.81221,3.8122100830078125
225,7,8.142014,1.1420135498046875
226,12,9.122965,2.877035140991211
227,7,5.235977,1.7640228271484375
228,9,4.026974,4.973025798797607
229,10,4.638117,5.361883163452148
230,11,17.09955,6.099550247192383
231,7,6.672736,0.32726383209228516
232,11,9.335054,1.6649456024169922
233,7,5.4845896,1.5154104232788086
234,11,7.8040543,3.1959457397460938
235,10,5.156418,4.8435821533203125
236,10,12.525911,2.525911331176758
237,12,6.2225924,5.777407646179199
238,9,7.9909797,1.0090203285217285
239,7,3.9004135,3.0995864868164062
240,14,4.783495,9.21650505065918
241,11,4.950219,6.04978084564209
242,7,9.448202,2.448202133178711
243,11,9.787411,1.2125892639160156
244,12,10.531916,1.4680843353271484
245,7,9.00976,2.0097599029541016
246,8,7.8115206,0.18847942352294922
247,14,10.730244,3.269756317138672
248,8,3.554586,4.445414066314697
249,13,3.2732072,9.726792812347412
250,7,7.2817597,0.28175973892211914
251,8,2.2340312,5.7659687995910645
252,7,9.927675,2.927675247192383
253,7,5.560819,1.439180850982666
254,8,5.8552155,2.144784450531006
255,13,15.086096,2.0860958099365234
256,7,6.417728,0.5822720527648926
257,11,15.610144,4.610143661499023
258,11,15.61779,4.617790222167969
259,10,8.023031,1.976968765258789
260,7,5.0296803,1.9703197479248047
261,10,5.9531198,4.04688024520874
262,7,8.384264,1.3842639923095703
263,7,7.1673455,0.16734552383422852
264,7,4.8493423,2.1506576538085938
265,9,16.114796,7.114795684814453
266,10,13.810593,3.8105926513671875
267,14,12.471687,1.5283126831054688
268,7,5.5210133,1.4789867401123047
269,8,9.5102215,1.5102214813232422
270,8,9.94495,1.9449501037597656
271,10,8.646022,1.353978157043457
272,8,11.221441,3.2214412689208984
273,13,13.419949,0.4199485778808594
274,8,9.129619,1.1296186447143555
275,8,7.774742,0.22525787353515625
276,10,14.917198,4.917198181152344
277,8,8.772755,0.7727546691894531
278,8,10.292614,2.292613983154297
279,9,5.388245,3.611754894256592
280,8,7.5690055,0.43099451065063477
281,10,18.298267,8.298267364501953
282,8,7.217237,0.7827630043029785
283,8,5.65065,2.3493499755859375
284,10,8.629137,1.3708629608154297
285,13,10.644987,2.355012893676758
286,8,13.457018,5.45701789855957
287,15,11.567289,3.432710647583008
288,8,5.760423,2.239576816558838
289,9,11.556854,2.556854248046875
290,9,5.121583,3.8784170150756836
291,8,7.6456265,0.3543734550476074
292,9,12.363714,3.3637142181396484
293,8,10.682217,2.6822166442871094
294,10,5.91912,4.080880165100098
295,8,15.917252,7.9172515869140625
296,8,7.114563,0.88543701171875
297,8,8.262756,0.26275634765625
298,10,4.632182,5.3678178787231445
299,11,9.082978,1.9170217514038086
300,8,9.16976,1.169759750366211
301,8,13.810593,5.8105926513671875
302,12,12.564449,0.5644493103027344
303,8,9.182367,1.1823673248291016
304,8,6.7342854,1.2657146453857422
305,9,12.084017,3.084016799926758
306,8,9.569046,1.5690460205078125
307,13,13.82464,0.8246402740478516
308,8,6.819151,1.1808490753173828
309,8,10.520039,2.520038604736328
310,8,7.2800665,0.7199335098266602
311,8,21.812141,13.812141418457031
312,11,15.414675,4.414674758911133
313,12,8.215797,3.7842025756835938
314,12,6.3560963,5.643903732299805
315,9,9.54406,0.5440597534179688
316,12,10.018251,1.9817485809326172
317,12,7.1784835,4.821516513824463
318,12,14.322138,2.3221378326416016
319,8,8.154411,0.15441131591796875
320,12,14.149675,2.1496753692626953
321,12,7.0324354,4.967564582824707
322,13,11.927368,1.0726318359375
323,12,6.3532696,5.646730422973633
324,12,8.295771,3.7042293548583984
325,13,16.870571,3.8705711364746094
326,7,14.022469,7.022468566894531
327,10,14.780527,4.780527114868164
328,12,7.4458346,4.554165363311768
329,12,15.204166,3.2041664123535156
330,12,16.857443,4.857442855834961
331,10,7.024827,2.975172996520996
332,8,4.151926,3.848073959350586
333,8,4.4107323,3.5892677307128906
334,8,12.205503,4.205503463745117
335,11,13.305445,2.3054447174072266
336,12,12.039333,0.039333343505859375
337,12,7.589577,4.4104228019714355
338,12,8.62393,3.376070022583008
339,12,9.766583,2.2334165573120117
340,12,3.5259943,8.474005699157715
341,12,12.806414,0.8064136505126953
342,14,8.805004,5.194995880126953
343,8,3.029296,4.970704078674316
344,8,9.449649,1.4496488571166992
345,8,11.136408,3.1364078521728516
346,9,7.0940995,1.905900478363037
347,10,7.5450807,2.4549193382263184
348,12,5.6804943,6.31950569152832
349,9,10.55938,1.5593795776367188
350,14,4.8836837,9.116316318511963
351,8,7.2182097,0.7817902565002441
352,12,10.293118,1.7068824768066406
353,13,13.111664,0.111663818359375
354,8,11.579388,3.579387664794922
355,12,9.7594795,2.240520477294922
356,8,9.763469,1.7634687423706055
357,12,8.216856,3.783143997192383
358,9,10.273863,1.2738628387451172
359,12,9.026035,2.9739646911621094
360,12,11.33931,0.6606903076171875
361,12,5.28614,6.713860034942627
362,16,14.104815,1.8951854705810547
363,13,12.859276,0.14072418212890625
364,12,14.845503,2.8455028533935547
365,12,15.476343,3.4763431549072266
366,12,15.215597,3.215597152709961
367,9,12.261555,3.261554718017578
368,11,15.096647,4.096647262573242
369,13,17.604502,4.604501724243164
370,11,11.954315,0.954315185546875
371,12,9.382672,2.6173276901245117
372,12,11.653852,0.3461475372314453
373,12,15.498459,3.4984588623046875
374,9,11.483753,2.483753204345703
375,12,17.20453,5.204530715942383
376,9,11.358803,2.3588027954101562
377,9,12.029549,3.0295486450195312
378,12,4.0514364,7.948563575744629
379,12,9.404722,2.595277786254883
380,12,13.619848,1.6198482513427734
381,9,8.461498,0.5385017395019531
382,12,12.577513,0.5775127410888672
383,12,12.7054405,0.7054405212402344
384,12,13.890308,1.8903083801269531
385,12,14.444307,2.444307327270508
386,12,8.996901,3.0030994415283203
387,12,12.71736,0.7173595428466797
388,12,18.867567,6.86756706237793
389,12,6.8545356,5.1454644203186035
390,12,28.786118,16.786117553710938
391,12,18.791073,6.791072845458984
392,12,9.529564,2.4704360961914062
393,12,7.9642854,4.035714626312256
394,12,6.131857,5.868143081665039
395,12,15.912779,3.912778854370117
396,12,15.256975,3.2569751739501953
397,12,11.319769,0.6802310943603516
398,12,17.496294,5.496294021606445
399,12,8.049953,3.9500465393066406
400,12,13.662603,1.6626033782958984
401,12,12.058563,0.058563232421875
402,12,9.934343,2.0656566619873047
403,12,13.558132,1.5581321716308594
404,12,9.132784,2.867216110229492
405,12,11.600794,0.39920616149902344
406,12,14.381176,2.381175994873047
407,8,3.7750974,4.224902629852295
408,12,16.29074,4.290739059448242
409,12,8.573496,3.426504135131836
410,13,16.430391,3.430391311645508
411,12,10.579357,1.4206428527832031
412,12,8.446535,3.553464889526367
413,10,8.404643,1.5953569412231445
414,8,6.864161,1.1358389854431152
415,8,7.1942453,0.8057546615600586
416,12,14.378887,2.378887176513672
417,8,10.226345,2.2263450622558594
418,11,11.355183,0.3551826477050781
419,14,9.394882,4.6051177978515625
420,10,7.004409,2.995591163635254
421,11,9.178381,1.8216190338134766
422,12,13.282043,1.28204345703125
423,14,13.989542,0.010457992553710938
424,13,14.388523,1.3885231018066406
425,13,6.848335,6.151665210723877
426,13,19.410074,6.410074234008789
427,8,8.412336,0.4123363494873047
428,16,8.395571,7.604429244995117
429,11,8.134094,2.86590576171875
430,15,9.950392,5.04960823059082
431,13,15.987137,2.9871368408203125
432,9,19.466742,10.466741561889648
433,9,6.947095,2.0529050827026367
434,15,10.897804,4.102195739746094
435,14,15.515236,1.5152359008789062
436,9,12.066931,3.0669307708740234
437,12,16.742344,4.742343902587891
438,13,17.752007,4.752006530761719
439,12,14.112318,2.1123180389404297
440,14,12.780188,1.2198123931884766
441,14,12.9949665,1.0050334930419922
442,16,20.05658,4.05657958984375
443,14,15.884264,1.8842639923095703
444,12,10.9562,1.0438003540039062
445,13,15.146379,2.1463794708251953
446,11,12.528044,1.5280437469482422
447,15,12.908203,2.091796875
448,14,17.97008,3.9700794219970703
449,9,8.262756,0.73724365234375
450,14,13.248756,0.7512435913085938
451,13,14.698843,1.698843002319336
452,13,14.207157,1.2071571350097656
453,14,5.780798,8.219202041625977
454,13,5.20349,7.796510219573975
455,13,8.458357,4.541643142700195
456,12,10.804201,1.1957988739013672
457,13,14.882683,1.8826828002929688
458,12,13.338291,1.3382911682128906
459,12,15.3192215,3.3192214965820312
460,13,12.842541,0.15745925903320312
461,13,12.313946,0.6860542297363281
462,13,14.420259,1.4202594757080078
463,14,13.73583,0.26416969299316406
464,13,14.428669,1.4286689758300781
465,14,11.140318,2.859682083129883
466,12,5.9143577,6.085642337799072
467,16,21.237167,5.2371673583984375
468,13,12.805538,0.19446182250976562
469,13,8.650536,4.349464416503906
470,13,12.632313,0.3676872253417969
471,13,16.430391,3.430391311645508
472,12,8.729084,3.270915985107422
473,14,15.317503,1.3175029754638672
474,16,14.110725,1.8892745971679688
475,13,15.264814,2.2648143768310547
476,14,13.639601,0.3603992462158203
477,16,12.946026,3.053974151611328
478,10,15.834656,5.83465576171875
479,9,5.4614515,3.538548469543457
480,14,11.341475,2.6585254669189453
481,14,15.812618,1.8126182556152344
482,9,7.917256,1.0827441215515137
483,12,5.3351717,6.664828300476074
484,9,6.6996565,2.3003435134887695
485,14,14.060539,0.06053924560546875
486,12,11.730673,0.26932716369628906
487,10,8.884529,1.1154708862304688
488,14,11.345499,2.654500961303711
489,9,8.798412,0.20158767700195312
490,9,10.879641,1.8796405792236328
491,14,15.319645,1.3196449279785156
492,14,16.775179,2.775178909301758
493,16,13.7601185,2.2398815155029297
494,13,6.344268,6.655732154846191
495,11,17.309566,6.309566497802734
496,10,4.9222245,5.077775478363037
497,10,12.0382595,2.038259506225586
498,13,9.590868,3.4091320037841797
499,13,12.775135,0.22486495971679688
500,17,15.429575,1.570425033569336
501,10,7.8654704,2.1345295906066895
502,14,11.319769,2.6802310943603516
503,14,11.500029,2.499971389770508
504,10,14.989378,4.989377975463867
505,17,15.52994,1.4700603485107422
506,14,13.155079,0.8449211120605469
507,13,14.130146,1.1301460266113281
508,13,12.004402,0.9955978393554688
509,16,11.113041,4.886959075927734
510,13,12.079023,0.9209766387939453
511,12,11.607706,0.39229393005371094
512,10,3.308822,6.6911780834198
513,10,11.090851,1.090850830078125
514,11,11.538815,0.5388145446777344
515,11,13.131979,2.131978988647461
516,13,15.922163,2.9221630096435547
517,13,13.275572,0.2755718231201172
518,13,15.162136,2.1621360778808594
519,13,12.801296,0.19870376586914062
520,10,11.459503,1.459503173828125
521,13,9.02206,3.9779396057128906
522,14,15.113146,1.1131458282470703
523,10,8.463024,1.5369758605957031
524,13,14.20841,1.2084102630615234
525,13,17.1663,4.166299819946289
526,10,10.141966,0.1419658660888672
527,10,9.435492,0.5645084381103516
528,10,13.668285,3.668285369873047
529,10,14.140352,4.140352249145508
530,15,15.653946,0.6539459228515625
531,10,14.51837,4.518369674682617
532,14,15.033562,1.0335617065429688
533,13,16.888536,3.8885364532470703
534,17,15.988556,1.011444091796875
535,14,5.960042,8.039958000183105
536,10,21.048334,11.048334121704102
537,16,13.035429,2.964570999145508
538,13,10.567909,2.4320907592773438
539,12,12.516352,0.5163516998291016
540,10,12.710228,2.7102279663085938
541,13,15.338032,2.338031768798828
542,10,19.914234,9.914234161376953
543,12,12.625605,0.6256046295166016
544,15,14.47999,0.5200099945068359
545,15,16.29823,1.2982292175292969
546,15,16.702822,1.7028217315673828
547,16,16.825563,0.8255634307861328
548,16,14.199114,1.8008861541748047
549,15,15.638287,0.6382865905761719
550,15,13.342579,1.6574211120605469
551,15,14.411028,0.5889720916748047
552,15,14.213255,0.7867450714111328
553,15,18.16134,3.1613407135009766
554,18,13.770155,4.22984504699707
555,15,19.060148,4.060148239135742
556,19,15.223253,3.7767467498779297
557,15,19.181484,4.181484222412109
558,16,15.997271,0.0027294158935546875
559,15,15.089695,0.08969497680664062
560,15,17.784266,2.7842655181884766
561,11,21.066595,10.066595077514648
562,14,15.2355,1.2355003356933594
563,14,15.436758,1.436758041381836
564,15,16.475912,1.475912094116211
565,15,13.732216,1.2677841186523438
566,15,14.532715,0.46728515625
567,11,14.779278,3.779277801513672
568,15,21.58806,6.58806037902832
569,15,13.209734,1.7902660369873047
570,14,14.31875,0.31875038146972656
571,15,17.091616,2.091615676879883
572,15,14.890152,0.1098480224609375
573,15,16.24771,1.2477092742919922
574,15,18.869106,3.8691062927246094
575,19,20.538906,1.5389060974121094
576,16,7.0956616,8.904338359832764
577,15,18.697306,3.697305679321289
578,11,13.462826,2.4628257751464844
579,19,16.86173,2.1382694244384766
580,15,9.084972,5.915027618408203
581,15,12.943087,2.056913375854492
582,16,12.415211,3.584789276123047
583,13,17.403349,4.403348922729492
584,15,12.8172245,2.1827754974365234
585,14,13.213514,0.7864856719970703
586,14,17.655624,3.6556243896484375
587,14,12.190662,1.8093376159667969
588,14,12.0472145,1.9527854919433594
589,16,13.950285,2.049715042114258
590,15,16.13295,1.1329498291015625
591,16,15.507637,0.49236297607421875
592,16,16.059849,0.059848785400390625
593,11,9.394882,1.6051177978515625
594,15,13.867811,1.1321887969970703
595,15,13.814802,1.1851978302001953
596,15,17.315342,2.3153419494628906
597,15,14.132879,0.8671207427978516
598,11,17.971706,6.971706390380859
599,15,8.08975,6.910249710083008
600,15,13.59799,1.4020099639892578
601,15,19.17187,4.171869277954102
602,11,14.731106,3.7311058044433594
603,16,16.815353,0.8153533935546875
604,17,16.143095,0.8569049835205078
605,15,15.883633,0.8836326599121094
606,16,14.105146,1.8948535919189453
607,16,10.012114,5.987886428833008
608,15,15.657019,0.6570186614990234
609,16,17.773901,1.7739009857177734
610,15,18.420626,3.420625686645508
611,17,16.01823,0.9817695617675781
612,15,14.603079,0.39692115783691406
613,15,16.734108,1.7341079711914062
614,19,18.884832,0.11516761779785156
615,15,11.325247,3.674753189086914
616,16,16.293285,0.2932853698730469
617,15,12.775135,2.224864959716797
618,18,12.535721,5.4642791748046875
619,16,17.03362,1.033620834350586
620,18,15.388456,2.611543655395508
621,15,23.222927,8.22292709350586
622,15,14.253828,0.7461719512939453
623,16,10.85306,5.146940231323242
624,15,16.038374,1.0383739471435547
625,15,15.268852,0.26885223388671875
626,15,13.851824,1.1481761932373047
627,17,16.020737,0.9792633056640625
628,19,18.912262,0.087738037109375
629,16,14.007795,1.9922046661376953
630,16,18.938189,2.9381885528564453
631,12,14.988541,2.9885406494140625
632,16,14.157328,1.842672348022461
633,19,14.095001,4.904998779296875
634,16,15.962736,0.03726387023925781
635,16,14.687998,1.312002182006836
636,19,18.671604,0.3283958435058594
637,16,13.717884,2.282115936279297
638,16,15.8213005,0.17869949340820312
639,17,14.9573555,2.042644500732422
640,17,14.32971,2.670289993286133
641,19,15.0171795,3.982820510864258
642,19,15.592314,3.407686233520508
643,16,18.267317,2.2673168182373047
644,16,15.657337,0.3426628112792969
645,17,13.384178,3.6158218383789062
646,16,17.892693,1.8926925659179688
647,17,16.809484,0.19051551818847656
648,17,18.062674,1.062673568725586
649,16,9.610257,6.389742851257324
650,20,13.706938,6.293062210083008
651,16,12.376635,3.6233654022216797
652,16,12.790178,3.2098217010498047
653,16,16.426786,0.4267864227294922
654,16,14.673676,1.326324462890625
655,16,15.58675,0.4132499694824219
656,16,16.623024,0.6230239868164062
657,16,19.582083,3.582082748413086
658,16,13.890581,2.1094188690185547
659,16,17.345102,1.345102310180664
660,16,20.02265,4.022649765014648
661,16,15.627838,0.372161865234375
662,20,18.967419,1.0325813293457031
663,16,15.255657,0.7443428039550781
664,16,15.965372,0.03462791442871094
665,16,11.493853,4.506147384643555
666,16,17.159445,1.159444808959961
667,16,10.394423,5.60557746887207
668,19,16.179232,2.820768356323242
669,16,15.941217,0.05878257751464844
670,17,14.964565,2.0354347229003906
671,17,14.499649,2.5003509521484375
672,12,14.289455,2.2894554138183594
673,17,14.554613,2.4453868865966797
674,12,16.083927,4.083927154541016
675,13,17.81594,4.815940856933594
676,18,10.877563,7.1224365234375
677,13,13.185354,0.18535423278808594
678,17,17.12675,0.12675094604492188
679,16,13.985439,2.0145606994628906
680,15,12.588465,2.4115352630615234
681,16,13.789547,2.2104530334472656
682,16,19.906303,3.9063034057617188
683,12,13.118271,1.1182708740234375
684,15,18.314312,3.314311981201172
685,12,19.99147,7.9914703369140625
686,15,8.568678,6.43132209777832
687,15,13.438446,1.561553955078125
688,12,15.460468,3.460468292236328
689,17,17.083641,0.08364105224609375
690,13,15.518576,2.518575668334961
691,16,15.228783,0.7712173461914062
692,15,15.913193,0.9131927490234375
693,18,20.30947,2.309469223022461
694,17,15.909744,1.0902557373046875
695,15,18.241957,3.2419567108154297
696,14,11.094875,2.9051246643066406
697,18,17.958517,0.04148292541503906
698,15,16.14341,1.1434097290039062
699,15,4.1033416,10.896658420562744
700,15,15.409519,0.4095191955566406
701,13,12.3953,0.6047000885009766
702,17,18.227833,1.2278327941894531
703,16,16.879847,0.8798465728759766
704,20,23.611046,3.6110458374023438
705,17,13.710581,3.289419174194336
706,12,18.593964,6.593963623046875
707,16,14.531799,1.46820068359375
708,17,15.836163,1.1638374328613281
709,18,19.535395,1.5353946685791016
710,18,17.671726,0.3282737731933594
711,16,12.973072,3.026927947998047
712,12,17.149418,5.149417877197266
713,18,13.723789,4.276210784912109
714,15,10.299421,4.700578689575195
715,17,14.702042,2.2979583740234375
716,15,16.988789,1.9887886047363281
717,16,15.454945,0.5450553894042969
718,15,20.179823,5.17982292175293
719,13,19.894707,6.894706726074219
720,16,18.565342,2.5653419494628906
721,12,15.299442,3.2994422912597656
722,15,16.460505,1.4605045318603516
723,17,12.632219,4.367780685424805
724,15,16.848314,1.8483142852783203
725,16,15.617537,0.3824634552001953
726,17,16.887135,0.11286544799804688
727,13,12.045279,0.9547214508056641
728,16,14.61392,1.3860797882080078
729,16,18.257359,2.2573585510253906
730,16,16.033401,0.0334014892578125
731,16,18.242455,2.2424545288085938
732,19,19.441425,0.4414253234863281
733,17,14.817974,2.182025909423828
734,17,18.166626,1.1666259765625
735,16,16.98024,0.9802398681640625
736,20,17.743183,2.256816864013672
737,16,17.363525,1.363525390625
738,16,10.919199,5.080801010131836
739,16,15.920355,0.07964515686035156
740,16,17.52826,1.52825927734375
741,17,14.083353,2.916646957397461
742,16,17.721777,1.7217769622802734
743,15,14.014877,0.9851226806640625
744,16,14.628992,1.3710079193115234
745,16,23.325483,7.325483322143555
746,17,15.9814205,1.0185794830322266
747,17,16.590223,0.4097766876220703
748,15,11.351719,3.6482810974121094
749,16,17.383675,1.3836746215820312
750,16,12.721327,3.2786731719970703
751,15,15.215963,0.21596336364746094
752,16,16.815275,0.8152751922607422
753,17,16.265059,0.7349414825439453
754,13,14.464733,1.4647331237792969
755,16,13.856178,2.1438217163085938
756,17,17.008741,0.008741378784179688
757,16,19.36488,3.364879608154297
758,17,14.353781,2.646219253540039
759,17,10.706511,6.293489456176758
760,15,13.33769,1.6623096466064453
761,17,13.019682,3.980318069458008
762,17,19.918335,2.9183349609375
763,20,19.328274,0.6717262268066406
764,16,18.870428,2.8704280853271484
765,17,15.486242,1.5137577056884766
766,17,13.417761,3.5822391510009766
767,20,18.323706,1.6762943267822266
768,19,13.817425,5.182575225830078
769,15,16.147844,1.1478443145751953
770,17,12.888233,4.111766815185547
771,21,15.340221,5.659778594970703
772,17,16.956778,0.04322242736816406
773,18,16.07544,1.924560546875
774,20,17.591202,2.4087982177734375
775,15,15.74333,0.7433300018310547
